Feature ID	Taxon	Confidence
1117d94fcc65bc6c8753531f999aca30	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.7376043924953062
61b6a2dcd716db9e277a6a2f8569bba4	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Acidothermaceae; g__Acidothermus	0.9999096722107184
894ebcbc0db77fea822a2e43a173c0a1	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Anaeromyxobacteraceae; g__Anaeromyxobacter; s__uncultured_proteobacterium	0.8077764409972359
e9dc5258603d2dc8854dd7f750e574a7	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Acidothermaceae; g__Acidothermus	0.9999016103037508
2bbd7439bc38ba55b22f21e53320e0df	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Candidatus_Udaeobacter; s__uncultured_Verrucomicrobia	0.7815093985254497
c4c239ed4a95989fc8919740765465ce	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured	0.9969451188577608
178635099606d57a1ed839e1596958fb	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrososphaeraceae	0.9972701050703939
c9b5a9b4104fd9f0919547be1b8a1379	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41; s__uncultured_bacterium	0.7440947327862399
14fdf9281242a3dfaf7fd4072e4ba7db	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrososphaeraceae; s__uncultured_soil	0.7992996831735333
9d8650e530a1108f9e01e49468fdc139	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas_parvus	0.7641148449865474
defd6b866a63d7ec23958d400de69ad6	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.7228423764115085
e7e18a8ca37c3cc79a9be35f9721f16d	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Candidatus_Udaeobacter; s__uncultured_Verrucomicrobia	0.7597243818366831
66ce0327837500594eccab455c3f6928	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Candidatus_Udaeobacter; s__uncultured_Verrucomicrobia	0.7280342660114134
a99afcec75c8ed8a14a99891edadcb3d	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured	0.9963523245020591
cedbecab3227645b32267d3a74efdf8e	d__Archaea; p__Crenarchaeota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Nitrososphaeraceae; s__uncultured_soil	0.7564371853497825
3baf1e851467f9afa04667e12cdf81cd	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Amycolatopsis; s__Amycolatopsis_mediterranei	0.8647859469881499
bb8511a2440b82a9bb3ab63ddc8bc3ee	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.7522611457692542
7177f18134aafe5dd1fc34e0aa4facf9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9998603490831057
8852c2d86166adf739f6e5ccfd15bd2d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas_parvus	0.7639746885647923
e8921010e95750e70692d040e4736743	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.7924498273228165
6be6f468db4ef83d879837dd32ebadbb	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	0.9866174850078929
4fbaf075e116dedca8be04a0c0f11403	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium	0.9382392447121598
e6b8c9cf8744884dc5afdd07db2bd585	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured	0.9971061229552998
5b89fa29224e5b68f36614c8c1d57f48	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Candidatus_Udaeobacter; s__uncultured_Prosthecobacter	0.8526774254906218
a02e8d962b536b6f16d76178789f21e7	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.7823774867450438
744ed1ba341969cc7dac7abd6bb2514c	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter	0.9747434353174066
39a32c87ab4274b1bf92a2b8d9640282	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium	0.9480599968763824
c33a1c573cd076877737b8cd1b7da907	d__Bacteria; p__Chloroflexi; c__TK10; o__TK10; f__TK10; g__TK10; s__bacterium_Ellin6543	0.9060696829057003
c5af22260033ffa9150d3710b78d5cb7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia; s__Massilia_norwichensis	0.7595753112265863
6edb18d72fc606658f87dd78f573c056	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured	0.9947848136376879
1956d17ce7ad585d113583cdd95be15c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia; s__Massilia_norwichensis	0.7045415070774691
03825dc6f3f8baaf1ef4c17fb332fb21	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia; s__Massilia_norwichensis	0.7850616766730213
1f30cc420b772fdd08d24352dbcd3d76	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Pseudarthrobacter; s__Pseudarthrobacter_polychromogenes	0.9982119065824335
b97e1ef9f186a222268278770d6a09e1	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	0.9844122702648614
899488e19f5fbe2dc2d03d3ed74de979	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium; s__Rhizobium_sp.	0.7172121435913789
b8318b75f717dc3d9f7f8fdcf0eb9005	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella; s__Escherichia_sp.	0.9856020029462261
d272976c254bd31a0949669fb6af68d5	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Elsterales; f__uncultured; g__uncultured	0.9925827868864295
8cfdbc83d08b90ba94c28c6e0bbde025	d__Bacteria; p__Chloroflexi; c__TK10; o__TK10; f__TK10; g__TK10; s__bacterium_Ellin6543	0.9394293747666842
d6ddef7e959522e5ebce1ddbad534cef	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Anaeromyxobacteraceae; g__Anaeromyxobacter; s__uncultured_proteobacterium	0.7286971944040809
b914d061c975f548cb6ca867ee94237c	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Pseudarthrobacter; s__Pseudarthrobacter_polychromogenes	0.9980767045334793
0f182a7487dac5811f1c1bc7f777300c	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae	0.9829455443666071
7a6ddb574cab3622bd68c83ca0cbe21a	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter; s__uncultured_Solirubrobacter	0.738205026016097
b4b36511aa10fe51f7e398a3b1fb17db	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Candidatus_Udaeobacter; s__uncultured_Prosthecobacter	0.9107548236561999
8ea219f8b3a916764af5d14eeedaf1c9	d__Bacteria; p__Chloroflexi; c__TK10; o__TK10; f__TK10; g__TK10; s__bacterium_Ellin6543	0.9058546225045283
286a6705d79eb12f6ba14fb2870c4493	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Elsterales; f__uncultured; g__uncultured	0.9918977363532048
d6fec260ca9014c10cac3fbafe23eeb3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium; s__Bradyrhizobium_liaoningense	0.7184116062439726
29fed5df516c8cc02c8cd7a17704d5a2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__Ellin6067; s__uncultured_Oxalobacteraceae	0.8645547332768133
055515119b75417523ba0eb7dfb8a33d	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	0.9871590896644192
77ec2c418bad8bfb31d7ca9c7fd4eeb3	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured	0.9376133891935323
c42f842ab249516c1060fcc2e4dc4743	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	0.9998555252558846
4d8597db8b0d9b4c9548de79414ba781	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Pseudarthrobacter; s__Pseudarthrobacter_polychromogenes	0.9985840649920762
f06ff2b2d37549b9e48ce3d7754c32aa	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	0.9879293349634377
832d8b994221e1893344af28341c81a0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured	0.7818925525249698
d9bfd1a8a9828151f57424b902aaaa94	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae	0.9916463535813959
fa36e6283a10d0182bd69a8a54478ccb	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__uncultured	0.7076753638864614
10028931c5cfebaffd9abadee0bbc05a	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured	0.9950933633389772
a4099dce6fc71ab784cfafbccecc72a9	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Anaeromyxobacteraceae; g__Anaeromyxobacter; s__uncultured_proteobacterium	0.7139389572212251
d037b2aa5c2fbb6574e4bebdd7fea85e	d__Bacteria; p__Chloroflexi; c__KD4-96; o__KD4-96; f__KD4-96; g__KD4-96	0.9999794285616611
ee92b52d514d4d543d4f5b131cf90f56	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__67-14	0.9992864126010093
9d688a3fc8c5fcc545d29eea39f8739f	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured	0.9992803681444778
70651ae027d22bc4e366c7ec293fb69f	d__Bacteria; p__Chloroflexi; c__TK10; o__TK10; f__TK10; g__TK10; s__bacterium_Ellin6543	0.946839532874994
d5910d74e1c175250d24b9fa6796112c	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Acidothermaceae; g__Acidothermus	0.999921817706968
92ca058dd5dc54955912ac21cdc78b09	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter; s__uncultured_Solirubrobacter	0.7493737977296264
26753b04d13d7f77896541acb11a2465	d__Bacteria; p__Chloroflexi; c__TK10; o__TK10; f__TK10; g__TK10; s__bacterium_Ellin6543	0.8568887774976252
6174f2f5958854d83c78c1aa8d83ae73	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	0.9841851904921995
b37c0426a66921eaac234a0a4e6a0356	d__Bacteria; p__Chloroflexi; c__TK10; o__TK10; f__TK10; g__TK10; s__bacterium_Ellin6543	0.9193432659771327
d3b88755eb72af1ef32895e0fd73547f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__uncultured	0.7171326026818655
184280bdd7e47eaa262e45c56a2f6ad3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_aryabhattai	0.9528095284654924
4101ccefd856d70801bf17546d2f634d	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces	0.9981703959897704
9b58d05f4b61978b0f675df5731a54a1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella; s__Escherichia_sp.	0.9858611930514362
0bcaa18a2eee4e441aa32a8079e95974	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Anaeromyxobacteraceae; g__Anaeromyxobacter	0.9484932192766055
16e8af94002df9d9eb15e054acb6e50b	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Candidatus_Udaeobacter; s__uncultured_Verrucomicrobia	0.8126785480773118
3842a6591afd93fc4ba19f7b6203f545	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Flavobacterium_columnare	0.9445922869155331
d1a703b7f91246d5d4f98c8b24f94c98	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	0.9936646404084224
8af2312c3c3f8b911d884d1aaeaeda24	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	0.9937307635963606
01ed537761b590dcd666c5c62bc3772a	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured	0.8049879835988417
368392177865c9ee1756d3c507d652c1	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured	0.9947071916276335
caab99b714b0621e571c1231415f31c6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia; s__Massilia_norwichensis	0.734433514481073
8a263edd72dde0f82b657457688d1be2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium; s__Bradyrhizobium_liaoningense	0.7461329584805815
1c6bda28be5828a4ea6aabfa12123a80	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae	0.9810485584546532
1df0d5ac12ecbe2f77346252a3acacbb	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured	0.7711220933584891
887c9472413c70dc4a089dea212a2ebb	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella; s__Escherichia_sp.	0.9897934275490359
79e5eefa257c88134b1357d80a8f361e	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured	0.9795746672121382
8bbb3dd200fae37bf222ddb052ded57d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia; s__Massilia_norwichensis	0.7045488068502722
9e020cedac97471cd801136cb484c11f	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured; s__uncultured_bacterium	0.726020023061548
73497a0b293057dd67d521370a0ef9ea	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae	0.9895039695329392
4e94cebe9263ada341dcd9672e46d578	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella; s__Escherichia_sp.	0.9883749720057139
39b22b45c5b66a5c7389169fe8e515ee	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Acidibacter	0.9865863114802201
5a784b82071d10d5f4bdf6073ad7610a	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__uncultured; g__uncultured	0.9992635731123528
a56e242b6517ee08686b7c05abd2b086	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Candidatus_Udaeobacter; s__uncultured_Verrucomicrobia	0.7648428344084388
60ccde187a46a8db0d850f0354ff509e	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Acidothermaceae; g__Acidothermus	0.999892229936638
df89722d6e31bcc71639e9232eaaf3ea	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter; s__uncultured_bacterium	0.7267375565214044
bec05087f88977c81ff258505677f1f2	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured	0.9341722508297046
2b42a6289812a4d3f65b50b7d4902dc6	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	0.9905721109860716
f854441b3717f2c57b90fdab65e7e66c	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Subgroup_7; f__Subgroup_7; g__Subgroup_7	0.9979393426674877
4d20a55279a78d16815bd68ba79d617f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Flavobacterium_columnare	0.9572024666631197
2853ea71a35910525982e9e4f3c3fc64	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__Sphingomonas_parvus	0.7917543181079417
5d0b0bbb7f587c43b6bd058dc13c7bd5	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Acidothermaceae; g__Acidothermus	0.9998993831614166
baab0aa4d92a3855765b06a8a8556f65	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter; s__uncultured_bacterium	0.8055761175700942
581c2d7f176f061671fcbaca571d0789	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured	0.9945503915851371
290f68d882d34de75c50600fb172d851	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__RB41	0.9971419867332774
985b6a45961252979f0f8fb3e2ca3f84	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Conexibacter; s__uncultured_bacterium	0.7460484236321662
3ff4320c401bf017b089d8fa931b885a	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured	0.9357652063205655
e7980522d9e6690f707d106254411e39	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium	0.9999140222219798
b29c873a77ebd0b3d48d589209c50cca	d__Bacteria; p__Chloroflexi; c__TK10; o__TK10; f__TK10; g__TK10; s__bacterium_Ellin6543	0.8886701542745417
142848ac26b587c9416e719223724741	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__uncultured	0.7250806502160636
3a00d09afb69211ec5d111a3cc4bd2cc	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured	0.9976383045057746
